task_id,split,recon_ok,recon_error,recomputed_call_count,declared_call_count,call_count_agrees,n_nodes,n_edges,depth,n_roots,n_leaves,n_join_nodes,n_fan_out_nodes,n_reused_outputs,n_late_edges,max_reference_distance,mean_reference_distance,n_parallel_branches,critical_path,recomputed_primary_pattern,recomputed_satisfied_patterns,undecidable_patterns,declared_structural_pattern,pattern_agrees,declared_actual_structural_pattern,actual_pattern_agrees,recomputed_answer_type,declared_answer_type,answer_type_agrees,gold_tool_surfaces,gold_primitives,capability_families,declared_workflow_id,declared_cell_tier,declared_query_mode,question_exact_hash,question_skeleton_hash,question_intent_hash
p42_074814db1a5d,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,quality_control.grow_then_add,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,7c7a9d00490fbdfcd0f5308fbc2a1d13cb99585bc8efa9cb16397b8752ea41f3,a7500ea81c401ce32b8bbec8613885f73c0cbfbdd162c9ebde72c0a7220bfbf6,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_3f716ec6ca94,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,portion_by_rate|reduce_amount,percent_of|subtract,arithmetic.binary|arithmetic.binary,commerce.portion_then_remaining,CORE_PROFILE,SEMI_IMPLICIT,26b79aa66110205276559371559ae41ebb76dbcb1e3383d581ece603ce666d31,4a5faf967fa56c9c1d853f4e291074d60f348c1873abc6033d4f9d890c905bbc,08f6e90f1fec26a4d6e248c38b82a4eab1a3b45d4978d6eb5ad1d1b1061b4e55
p42_6bb5337afc46,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,resource_allocation.grow_then_add,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,23b91564c2b06784780af21b00c9267db1c15ac692455bef81399ba208784e7c,efbf09e1d6881f3af023c9cee8979f266a4b9e41ca8e6f11bc79596e110c0311,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_7be117f74982,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,cf88d2a5b823aca121f9cbce75623f9170a807b6a1294cd8a4eb6ec13bbc0284,2d7e79fd6cf74d5c648cedefb0c29f3b1d6c6e5a5217dfd7e6b8aaf31dea3eb1,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_8e1877760060,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.six_step_pipeline,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,2154587becfc1d3a039288846b0099f6a38c7df6cd502f4e753c7bcba91a4051,e8416eb0b6380b1e2253120b60111cacc87ba4f9c353e583ec7257fba35cef51,d46947ba3c21ea658463e57a0fe2a2b18f119deb384e41ccb412ff5a65c9aebc
p42_0c6c5b4e4c61,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,b951953dc6036673b34d790af50d6d5f086dae07e55cbbdc2edafbecdae89626,c8e166e8ee23cc1d49c842fa6bcd5cd9524e9dccc2fff977747c2414b93eab41,e7756da0e0dcfdb46996de35b1753599e3364da1af4b5e2cd359c8e7a61c54a7
p42_c40426a5f0cc,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,measurement.shrink_then_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,b5eb53092cca6d333e9a42f97a05784959372d760c321b5e0ec2dae9a46b9662,a9bba97342c63575dd20e619ca45d83552f770183846b444b11d4794c0dacf01,815a7dbc5e95234da00676f06c0faaefef9b8150f568adfacf591f428a9e18f6
p42_57d5e7260fc9,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,commerce.shrink_then_compare,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,e817461f05804f4bf02d4d6b6bc6db33094013a06a6a84412a39b4d0d20a3f9c,87eb9d010541b4c4ebe13b4dd96c261bc591536cc6ad04bc1d958e569cb85fe0,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_d8446f6087f1,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,energy.six_step_pipeline,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,a1d027f7ef7bd3ee0a5f59868431c733fc10b5911bd2e5524417bffc15dcb696,d6062dd28698187f8168dfba12030fbccdb7782bcb4be514a92f8c6b5166ed3b,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_84de6e9370e0,reserve_500,True,,5,5,True,5,5,5,1,1,1,1,1,0,2,1.2,1,0|1|2|3|4,DIAMOND,DIAMOND|FAN_IN_SINGLE|FAN_OUT|REUSE_EARLY_OUTPUT,TYPE_TRANSITION_CHAIN,,,,,boolean,,,portion_by_rate|reduce_amount|combine_amounts|grow_by_rate|exceeds_value,percent_of|subtract|add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,quality.multi_metric_decision,CHALLENGE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,684ecf49bcbb65c281eea0a0f9272d67a7409cf69e6dd8b95dfae57a5f1da045,96aab433794aea46ee9915c8231edfce834c825efc82712ceae93841f1c23efe,4afd0c8e0b656de457baf389a44df5e36f4eb312f3f03f47ec68257c440bda9f
p42_93edce9cfe7b,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,operations.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,20112254280542cde4962879cb29f7f0add68397b08584473644d10243e7d909,cf88aa9c3b247fc8ea1e4305f4518390bec1e0b7980c72fa7d9e831bc815102f,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_a19071fd7546,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,shrink_by_rate|combine_amounts,decrease_by_percent|add,arithmetic.binary|arithmetic.binary,commerce.discount_then_fee,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,7f9d97ef1b7c7d619e5f4f32ee3c8bf814c8433528ac8dfabbbf1f872d8c5f2a,d9b83f8022e171863687417804a725e57baf33958634563b7c3c6a1de0a42545,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_db782315e6b0,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,resource_allocation.grow_then_add,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,339a9d98e1c9596e722b9eb96191f101db796a8347cb22093b3acc4c8edf4f28,efbf09e1d6881f3af023c9cee8979f266a4b9e41ca8e6f11bc79596e110c0311,0af461324f8468ac9f874d392862f3c380fac0b9e8e69b24d93cdaa79db93e0c
p42_29ffb0d8cc3f,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,midpoint_value|exceeds_value,average_two|is_greater,statistics|comparison,statistics.two_value_mean_threshold,CORE_PROFILE,GRAPH_EXPLICIT,a74ebefbf6833637031c44bf74cc07a8899b0c019f1a3a1fb489358e804d774c,9d0f9946e9540829b81a8408379e469c523c47a94ea09d9485ea50cc9470db1d,9a2392db71ab90fe9ccf2cd0061d204c04a912fd76e6f73845441d9743336fd3
p42_76d3f3ef70ae,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,1940ec66d3eeb36ac055eeadbb685ea91e80dd80d0b8c8d6eea1fff17874ff48,4319594aeaa7e0589d40f01b19a78d163c34014f7835df963dee2e2efa0beaa1,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_d05c4fbdce32,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,quality_control.grow_then_add,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,9bbdf875155d21eefe92e3bc0ce9de350d81796013cd1cdd61b66e3b7fddb233,a7500ea81c401ce32b8bbec8613885f73c0cbfbdd162c9ebde72c0a7220bfbf6,bf6a2235b91f0319e9af3a4d40e066185b8bfc1b26a420f1770cbe5977d434df
p42_b40b95635233,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,inventory.grow_then_add,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,bc78a955b43eadee57d3370707a2c80631560edb28a1ea941f468489dc58d4ad,1840c9340de7ae0c149f529e77251ad385258b6f69ef1ffbd0fb04a02fd9204d,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_41aac2f2805b,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.six_step_pipeline,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,32f2f0816f84ee03e574e590fe9122234e79ce930e4511ac18d1af1d7483ea1a,ab994d87b7a1d92f5b5a0e03b6d7e3322bda0fc332e2cbdf4d70961260aad3d3,fcb7944fb1580c6203a8bacd9584213654a6fb7d99a9ceea1af8ac5e5586adc3
p42_9773ca8e9135,reserve_500,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,file_path.scale_adjust_compare,CAPABILITY_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,f3a923b5129649265fe0b4e8e6d78cf0c2b53ecd7265490594b54a952169f2e5,e3aad63c72f32d327371a79d84bcce892345c35cec1134f78488bb4df2fc406f,26ce3ab3e835407ef6493efe1800b8b63e2ae901b7fbe70d25e09fc21bfab1f4
p42_ea38c12c6b30,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,quality_control.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,da921c790ea04251b743771fa06d390f6ef5abb8d0a0ee009e5daab12c6e3ed1,e705fe5a387ab65ef5f1cdb94888cabf6d91d6007881a2e61506f2446b736c34,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_c69ac66a02af,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,rates_and_ratios.grow_then_add,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,be1b74fa96c7a05e39853a6932016775c302b311fdd652c758faadef9648b51d,a367f7439379500f00151955a630c7556b56c4f24aab805f525546cfa14ae94f,fb5b164951c0df732c54e401670f34c972528a3461d2f95f0c4f49518e2f2bcf
p42_b661d8097ccd,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,float,,,reduce_amount|reduce_amount,subtract|subtract,arithmetic.binary|arithmetic.binary,inventory.available_after_two_picks,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,f96fd683746ab02178fa09c6e5c2820a8c908eeabbb4f004586e0c49319ef664,81060e613965a3e453eda14738538cccc2dfe54a128963722f0f56ec1fff642a,cc2ea3d6d7224c5586e3eaf243f6691c62d51dff1c97185983e4f34098e95b63
p42_f36b2ae729bf,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,resource_allocation.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,ef9a0fb3b3352615e73ad300403d89629c35d8a1cb0b698d4810aedc648e061a,8646edef692c88261218e4295ac8ef7d1e6fe14cb2f4f32c5007e8f96d0e044c,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_392dfed137dc,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,energy.four_step_adjust_total,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,45913ff7d4b7104e966a0b237e15908e3bd24876b340e73e089dff74e4256d05,4f697e6481eb97fa25531bb7f67796fc6645053aeb6eabc5772f5d40cf00dad1,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_b9747cebc2a5,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,884331f64d414d1fb70e8835f177cd0e6cc2a5fd101045547075af7fe926c164,4f282818a798e6181d80ef048c7dd390178ab93cd5760a11c0cf6c7c62ff02cc,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
p42_162f5af8afbc,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.four_step_adjust_total,STRUCTURAL_ENRICHMENT,GRAPH_EXPLICIT,e18fd58fd6a69afd0d795c1e4c0dc80146a6b26fb95d89d5578ac78f0f28f1c7,2d7e79fd6cf74d5c648cedefb0c29f3b1d6c6e5a5217dfd7e6b8aaf31dea3eb1,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_305aafe8136c,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,threshold_decision.four_step_adjust_total,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,c0eb93e67beb567fc3b06893bfa3bd09875d132b99b02c8f565839bd479cd0cb,b7993bb2e32673d160fac431ae3b20512e0b42708c1f9762b0ad2473bcc81a97,7ad6704df2d63a884b8177de5244b05254ab7be8cedc1613330423b34bbf9858
p42_5a6262f94f5d,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,statistics.six_step_pipeline,STRUCTURAL_ENRICHMENT,DOMAIN_GROUNDED_IMPLICIT,f870ba096302b3bc3e98a3406fd2536283f95e915d010c794b99cad1114b2f3a,f504882da8057d141b9033c7f7072b7d450c291efcf3a6a64d0d0dec1900fca5,b751501e1c00f44c8dc47cec2258fa99b91a6f6f667ba615692576aa2bed611d
p42_31966c2417d9,reserve_500,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,geometry.scale_adjust_compare,CORE_PROFILE,GRAPH_EXPLICIT,30ba99ae7ed5bdfd65c00d7b4eede664982fa9a97900d0394a6fc38d1e4793e4,5e50b46115f438383bf20c7d1ce25e0953e4b250ce9bdbd3f7dc737a6a1e6a73,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_b6e2fdf094f7,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,inventory.grow_then_add,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,c492bebcde6ca94b3c5d41ef2efcf1480d41aefc916f7e0b675fc67edc8baeb5,1840c9340de7ae0c149f529e77251ad385258b6f69ef1ffbd0fb04a02fd9204d,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_cab636d76597,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,shrink_by_rate|exceeds_value,decrease_by_percent|is_greater,arithmetic.binary|comparison,commerce.shrink_then_compare,CORE_PROFILE,DOMAIN_GROUNDED_IMPLICIT,cb7bf3a95c0f54e2d2a1baa9365c45b7826f2d2869c684e967b01bdf39c47ac9,5ef2bbfa522e230843e1c9791bc757da798ef1aa0e261dccabf55a4e8d569c4e,a581f41cf4a3fc451b38fecb1d5a9756adf91ce41028b65bc5042ae91aa1998b
p42_e7910d94776d,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,grow_by_rate|exceeds_value,increase_by_percent|is_greater,arithmetic.binary|comparison,personal_finance.adjust_compare,CORE_PROFILE,GOAL_BASED_IMPLICIT,1dbc77cce749909b83e07f8196e0d0951336f7e18a77f902186995b235155fd0,4319594aeaa7e0589d40f01b19a78d163c34014f7835df963dee2e2efa0beaa1,d9d7d2f3ab7848e1b01de72a391c36e7de8f4a12fb7d92784e705ebcee7dfa31
p42_df556f4cb106,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.six_step_pipeline,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,5e51231e13411761a997a692121e42177bda843e0db3f6dba46c47bd577b00df,e8416eb0b6380b1e2253120b60111cacc87ba4f9c353e583ec7257fba35cef51,d46947ba3c21ea658463e57a0fe2a2b18f119deb384e41ccb412ff5a65c9aebc
p42_3cf348524112,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,inventory.six_step_pipeline,STRUCTURAL_ENRICHMENT,OPERATION_EXPLICIT_GRAPH_IMPLICIT,a04a32f0494f7ee21403dad3e0e54a175850d7ef7553546bf97002b75c02d369,8d04633b79cb6f206f9bf72a2098da6ab910785a6062ec629dc63553ba3f0609,3ad6ea378b9a222e2b836461c0d0bd8ae0e9c2fe59dfdb0ae4db86ea3e0a3576
p42_d203680b2800,reserve_500,True,,2,2,True,2,1,2,1,1,0,0,0,0,1,1.0,1,0|1,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,float,,,grow_by_rate|combine_amounts,increase_by_percent|add,arithmetic.binary|arithmetic.binary,inventory.grow_then_add,CORE_PROFILE,OPERATION_EXPLICIT_GRAPH_IMPLICIT,634bc63b9f54c48074bd8b819ee05624dce3f2656483f9f0eeb3d5c89c899f21,1840c9340de7ae0c149f529e77251ad385258b6f69ef1ffbd0fb04a02fd9204d,f9df4838901a005ebf3da1c892888820c3c37837d7614f81e5bb04e00b34f473
p42_4159664f43c6,reserve_500,True,,3,3,True,3,2,3,1,1,0,0,0,0,1,1.0,1,0|1|2,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|exceeds_value,add|increase_by_percent|is_greater,arithmetic.binary|arithmetic.binary|comparison,classification.scale_adjust_compare,CORE_PROFILE,GRAPH_EXPLICIT,1ff37a3831bf78a299b5a17ae48b302f9138d76644f948561205fa2c4f4e351c,d238ce625945e44accbe76697d2aedc4e4aba1606f9438dfddb503f6fce6f05a,f2ef7201bd633a914d6afd2d37098111de79867e4d334023e2c12a4936891023
p42_b90ce8fa56a2,reserve_500,True,,5,5,True,5,4,5,1,1,0,0,0,0,1,1.0,1,0|1|2|3|4,REPEATED_PRIMITIVE,LINEAR_CHAIN|REPEATED_PRIMITIVE,TYPE_TRANSITION_CHAIN,,,,,boolean,,,combine_amounts|grow_by_rate|shrink_by_rate|combine_amounts|exceeds_value,add|increase_by_percent|decrease_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,measurement.six_step_pipeline,STRUCTURAL_ENRICHMENT,GOAL_BASED_IMPLICIT,53d988324521ecab80db069275b6021afb73c4b4199b4ddc9e77c56593b258dd,e8416eb0b6380b1e2253120b60111cacc87ba4f9c353e583ec7257fba35cef51,d46947ba3c21ea658463e57a0fe2a2b18f119deb384e41ccb412ff5a65c9aebc
p42_274784935942,reserve_500,True,,4,4,True,4,3,4,1,1,0,0,0,0,1,1.0,1,0|1|2|3,LINEAR_CHAIN,LINEAR_CHAIN,TYPE_TRANSITION_CHAIN,,,,,boolean,,,scale_quantity|grow_by_rate|combine_amounts|exceeds_value,multiply|increase_by_percent|add|is_greater,arithmetic.binary|arithmetic.binary|arithmetic.binary|comparison,resource_allocation.four_step_adjust_total,STRUCTURAL_ENRICHMENT,SEMI_IMPLICIT,2a32ffea5a3923bbff982a97f5f68a0e758e0884d1508420fee3f041402ff770,8646edef692c88261218e4295ac8ef7d1e6fe14cb2f4f32c5007e8f96d0e044c,d890cf39df320f391f66617033fb3ca8ba32b7bebf0af579d0be27c22904dcfe
