aggregation_arity,branching_score,call_bucket,critical_path_length,depth,edge_density,indegree_hist,linearity_score,max_indegree,max_outdegree,motif,n_calls_with_reference,n_constant_only_calls,n_edges,n_fan_in_nodes,n_fan_out_nodes,n_leaves,n_nodes,n_reused_outputs,n_roots,outdegree_hist,ref_format_counts,reference_density,sample_id,source,tool_names,topology_hash,weakly_connected_components
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.5,ttdf_0f03eee4c35d,heldout,nearest_integer|modulo_of|fahrenheit_to_celsius|average_of_two,topo_30980484d6d7,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_80d15b113a20,heldout,meters_from_km|gap_between,topo_fdeb50f24873,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.4,ttdf_c35f3292b879,heldout,trim_precision|fahrenheit_from_celsius|portion_by_rate,topo_911586a55488,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_0f55d4284774,heldout,minutes_to_seconds|product_of_numbers,topo_fdeb50f24873,1
1.0,0.0,5,5,5,0.4,"{0: 1, 1: 4}",1.0,1,1,linear,4,1,4,0,0,1,5,0,1,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_7a5faa26f1c7,heldout,seconds_to_full_minutes|divide|average_of_two|difference_of_numbers|decrease_by_percent,topo_d228dd6db98a,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_dc48849c7d75,heldout,seconds_from_minutes|midpoint_value,topo_fdeb50f24873,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_ee5ee020800c,heldout,decrease_by_percent|average_of_two|build_tag,topo_1c8dbe1830b2,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.5,ttdf_0ad66a0bbb4a,heldout,seconds_to_full_minutes|absolute_difference|subtract|floor|subtract|sum_two_numbers,topo_2b9a65f092bb,1
3.0,0.25,4,2,2,0.5,"{0: 3, 3: 1}",0.0,3,1,fan_in,1,3,3,1,0,1,4,0,3,"{1: 3, 0: 1}",{0: 3},0.375,ttdf_076b1e52faa6,heldout,trim_precision|round_down_whole|full_groups_of|balance_of_three,topo_64b2717a77dd,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_9c211753bb63,heldout,decrease_by_percent|decrease_by_percent|subtract,topo_911586a55488,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_1a47d69b5c7b,heldout,meters_from_km|portion_by_rate,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 1: 1, 2: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.375,ttdf_63807871db1c,heldout,increase_by_percent|round_to_decimals|multiply|add,topo_30980484d6d7,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_8822ed65cbf6,heldout,seconds_from_minutes|full_groups_of,topo_fdeb50f24873,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.5,ttdf_566d5810e06d,heldout,inverse|increase_by_percent|seconds_to_full_minutes|average_of_two|build_tag,topo_0c51481d8aeb,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_3babb223deff,heldout,multiply|reminder|quotient_of,topo_911586a55488,1
2.0,0.142857,6+,5,5,0.285714,"{0: 2, 1: 4, 2: 1}",0.0,2,1,fan_in,5,2,6,1,0,1,7,0,2,"{1: 6, 0: 1}",{0: 6},0.545455,ttdf_bd0a82339c02,heldout,seconds_to_full_minutes|absolute_difference|meters_to_km|absolute_difference|difference_of_numbers|negate|absolute_difference,topo_9e01698159b0,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.090909,ttdf_675e59088045,heldout,sum_of_values|scale_values,topo_fdeb50f24873,1
2.0,0.125,6+,6,6,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.466667,ttdf_fa1813d66a98,heldout,fahrenheit_to_celsius|difference_of_numbers|reminder|decrease_by_percent|decrease_by_percent|difference_of_numbers|absolute_difference|add,topo_e1b2f19eddb9,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_6ef58a7fc6fa,heldout,percent_of|average_of_two|percent_of,topo_911586a55488,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_22c0923e5f5b,heldout,grow_by_rate|remaining_after|pairwise_product,topo_911586a55488,1
2.0,0.142857,6+,6,6,0.285714,"{0: 2, 1: 4, 2: 1}",0.0,2,1,fan_in,5,2,6,1,0,1,7,0,2,"{1: 6, 0: 1}",{0: 6},0.461538,ttdf_05d62bcf105b,heldout,pairwise_product|proportion_between|total_of_pair|gap_between|flip_sign|grow_by_rate|total_of_pair,topo_4a07cdfdb909,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.428571,ttdf_2942bc2f5e05,heldout,leftover_after_grouping|shrink_by_rate|reduce_amount|whole_number_of,topo_bd3dd51ec1a9,1
2.0,0.166667,6+,5,5,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.384615,ttdf_819338f52941,heldout,shrink_by_rate|proportion_between|total_of_pair|grow_by_rate|portion_by_rate|inside_limits,topo_2c499c271118,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.4,ttdf_5c13fb461b3a,heldout,round_down_whole|grow_by_rate|gap_between,topo_1c8dbe1830b2,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.5,ttdf_1fe43c61c06d,heldout,fahrenheit_from_celsius|fahrenheit_from_celsius|proportion_between|annotate_measurement,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_4f6d50bbe220,heldout,parse_numeric_text|format_number_fixed,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_560ee9d6856e,heldout,fahrenheit_from_celsius|remaining_after,topo_fdeb50f24873,1
2.0,0.125,6+,7,7,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.538462,ttdf_167fa399c2cd,heldout,celsius_from_fahrenheit|meters_from_km|flip_sign|total_of_pair|full_groups_of|proportion_between|total_of_pair|reduce_amount,topo_596ff8eb2493,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_14d3edcc7940,heldout,multiply|increase_by_percent|ratio_of,topo_911586a55488,1
3.0,0.166667,6+,3,3,0.333333,"{0: 3, 1: 2, 3: 1}",0.0,3,1,fan_in,3,3,5,1,0,1,6,0,3,"{1: 5, 0: 1}",{0: 5},0.416667,ttdf_0856f94f132b,heldout,quotient_of|ceiling|percentage_value|average_of_two|quotient_of|mean_of_three,topo_00ac72c33abd,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.416667,ttdf_248079f25b00,heldout,split_evenly|scale_quantity|km_from_meters|scale_quantity|proportion_between|inside_limits,topo_f5466e583fca,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_10f1603aaeb1,heldout,meters_from_km|remaining_after,topo_fdeb50f24873,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_1440dc5c63c9,heldout,sum_two_numbers|percent_of|average_of_two,topo_911586a55488,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_22a7368bf9c9,heldout,fahrenheit_to_celsius|difference_of_numbers,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_0de4e601c605,heldout,km_from_meters|shrink_by_rate,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.333333,ttdf_bd7769a471fe,heldout,meters_from_km|shrink_by_rate,topo_fdeb50f24873,1
2.0,0.333333,3,2,2,0.666667,"{0: 2, 2: 1}",0.0,2,1,fan_in,1,2,2,1,0,1,3,0,2,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_2e5af692ac94,heldout,split_evenly|remaining_after|pairwise_product,topo_911586a55488,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.625,ttdf_12bfaba34c99,heldout,read_amount_from_text|root_extract|meters_from_km|proportion_between|proportion_between|stringify_amount,topo_f5466e583fca,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.5,ttdf_ceb569735b54,heldout,hours_to_minutes|ratio_of|multiply|ceiling|absolute_difference|subtract,topo_2b9a65f092bb,1
2.0,0.142857,6+,5,5,0.285714,"{0: 2, 1: 4, 2: 1}",0.0,2,1,fan_in,5,2,6,1,0,1,7,0,2,"{1: 6, 0: 1}",{0: 6},0.5,ttdf_41bafe6f5632,heldout,per_unit_value|round_down_whole|per_unit_value|round_down_whole|proportion_between|proportion_between|exceeds_value,topo_cd7f4c91b6f3,1
3.0,0.25,4,2,2,0.5,"{0: 3, 3: 1}",0.0,3,1,fan_in,1,3,3,1,0,1,4,0,3,"{1: 3, 0: 1}",{0: 3},0.5,ttdf_4ff86c8cfd42,heldout,ceiling|nearest_integer|negate|sum_of_three,topo_64b2717a77dd,1
3.0,0.125,6+,4,4,0.25,"{0: 3, 1: 4, 3: 1}",0.0,3,1,fan_in,5,3,7,1,0,1,8,0,3,"{1: 7, 0: 1}",{0: 7},0.411765,ttdf_8cfe36acb2c2,heldout,product_of_numbers|average_of_two|quotient_of|whole_quotient|percent_of|round_to_decimals|sum_two_numbers|mean_of_three,topo_5eeac3554b19,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.5,ttdf_123c71da5374,heldout,km_from_meters|pairwise_product|midpoint_value|whole_number_of,topo_bd3dd51ec1a9,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_317cbeb45e80,heldout,difference_of_numbers|whole_quotient|inverse|sum_two_numbers|label_with_unit,topo_0c51481d8aeb,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.428571,ttdf_7c8b35cf7d35,heldout,portion_by_rate|scale_quantity|portion_by_rate|whole_number_of,topo_bd3dd51ec1a9,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.333333,ttdf_2380d486e3cc,heldout,modulo_of|product_of_numbers|label_with_unit,topo_1c8dbe1830b2,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_181203a83aec,reserve,remaining_after|split_evenly,topo_fdeb50f24873,1
1.0,0.0,6+,6,6,0.333333,"{0: 1, 1: 5}",1.0,1,1,linear,5,1,5,0,0,1,6,0,1,"{1: 5, 0: 1}",{0: 5},0.5,ttdf_40fda87a85ea,reserve,seconds_from_minutes|combine_amounts|combine_amounts|split_evenly|root_extract|trim_precision,topo_02b29308ce2b,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.454545,ttdf_e3b8d371f752,reserve,nearest_integer|ratio_of|divide|absolute_difference|floor_divide|percentage_value,topo_5cf1a13edea8,1
2.0,0.142857,6+,6,6,0.285714,"{0: 2, 1: 4, 2: 1}",0.0,2,1,fan_in,5,2,6,1,0,1,7,0,2,"{1: 6, 0: 1}",{0: 6},0.5,ttdf_771b6a081ddc,reserve,product_of_numbers|celsius_to_fahrenheit|ratio_of|decrease_by_percent|square_value|product_of_numbers|divide,topo_4a07cdfdb909,1
3.0,0.166667,6+,3,3,0.333333,"{0: 3, 1: 2, 3: 1}",0.0,3,1,fan_in,3,3,5,1,0,1,6,0,3,"{1: 5, 0: 1}",{0: 5},0.416667,ttdf_598c896e67fa,reserve,inverse|divide|ratio_of|round_to_decimals|add|range_of_three,topo_00ac72c33abd,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_2be545e711e2,reserve,product_of_numbers|ratio_of,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.333333,ttdf_0dc6f7931463,reserve,ceiling|sqrt|absolute_difference|scale_values,topo_bd3dd51ec1a9,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.4,ttdf_4c5d4f63aaa0,reserve,floor|reminder|build_tag,topo_1c8dbe1830b2,1
2.0,0.125,6+,7,7,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.466667,ttdf_22fecec0e091,reserve,average_of_two|absolute_difference|decrease_by_percent|average_of_two|multiply|ceiling|divide|difference_of_numbers,topo_4769cc1ff8df,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.4,ttdf_cd7b69f4037a,reserve,portion_by_rate|total_of_pair|pairwise_product|total_of_pair|portion_by_rate,topo_2b041b861492,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.428571,ttdf_2dea76ac3bfb,reserve,round_down_whole|scale_quantity|portion_by_rate|compose_reference_code,topo_bd3dd51ec1a9,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.3,ttdf_01b4e1b4091d,reserve,decrease_by_percent|modulo_of|subtract|scale_values,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_12023a391a53,reserve,whole_quotient|decrease_by_percent,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_52e35bd6ee76,reserve,whole_quotient|increase_by_percent,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_0cdf3dc09788,reserve,ratio_of|decrease_by_percent,topo_fdeb50f24873,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.272727,ttdf_d4bba4603fea,reserve,ratio_of|absolute_difference|percentage_value|append_to_values,topo_bd3dd51ec1a9,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.272727,ttdf_28a669feee87,reserve,increase_by_percent|percentage_value|ratio_of|scale_values,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_2c613e7d6cf2,reserve,sum_two_numbers|absolute_difference,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_a623f56cd075,reserve,per_unit_value|shrink_by_rate,topo_fdeb50f24873,1
2.0,0.125,6+,6,6,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.466667,ttdf_b56ef431ae08,reserve,quotient_of|product_of_numbers|whole_quotient|ratio_of|ratio_of|km_to_meters|subtract|ratio_of,topo_ace9c53050f0,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_89ea03ab44af,reserve,portion_by_rate|portion_by_rate,topo_fdeb50f24873,1
1.0,0.0,6+,6,6,0.333333,"{0: 1, 1: 5}",1.0,1,1,linear,5,1,5,0,0,1,6,0,1,"{1: 5, 0: 1}",{0: 5},0.454545,ttdf_11b3f7790d1c,reserve,minutes_from_hours|portion_by_rate|grow_by_rate|grow_by_rate|grow_by_rate|portion_by_rate,topo_02b29308ce2b,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.5,ttdf_150ab008983a,reserve,hours_to_minutes|minutes_to_seconds|ratio_of|round_to_decimals|floor_divide|absolute_difference,topo_2b9a65f092bb,1
3.0,0.2,5,3,3,0.4,"{0: 3, 1: 1, 3: 1}",0.0,3,1,fan_in,2,3,4,1,0,1,5,0,3,"{1: 4, 0: 1}",{0: 4},0.4,ttdf_9043e4fe2ac6,reserve,subtract|product_of_numbers|floor_divide|ceiling|range_of_three,topo_926c72bac680,1
2.0,0.125,6+,6,6,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.538462,ttdf_7f396d901eea,reserve,meters_from_km|flip_sign|proportion_between|round_up_whole|grow_by_rate|midpoint_value|midpoint_value|exceeds_value,topo_ed6e593acbfc,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_373f7451f5ed,reserve,combine_amounts|per_unit_value,topo_fdeb50f24873,1
1.0,0.0,6+,6,6,0.333333,"{0: 1, 1: 5}",1.0,1,1,linear,5,1,5,0,0,1,6,0,1,"{1: 5, 0: 1}",{0: 5},0.454545,ttdf_0947f0c7b17b,reserve,meters_from_km|shrink_by_rate|per_unit_value|trim_precision|grow_by_rate|full_groups_of,topo_02b29308ce2b,1
1.0,0.0,5,5,5,0.4,"{0: 1, 1: 4}",1.0,1,1,linear,4,1,4,0,0,1,5,0,1,"{1: 4, 0: 1}",{0: 4},0.571429,ttdf_52e634521309,reserve,sqrt|inverse|negate|product_of_numbers|modulo_of,topo_d228dd6db98a,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_bf3ed2473ca3,reserve,percentage_value|whole_quotient,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_ed48f3a2961b,reserve,decrease_by_percent|decrease_by_percent,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_f9a7d7c683c1,reserve,portion_by_rate|scale_quantity,topo_fdeb50f24873,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_18ba307bcdda,reserve,absolute_difference|divide,topo_fdeb50f24873,1
2.0,0.166667,6+,4,4,0.333333,"{0: 2, 1: 3, 2: 1}",0.0,2,1,fan_in,4,2,5,1,0,1,6,0,2,"{1: 5, 0: 1}",{0: 5},0.416667,ttdf_b7e08c41e127,reserve,sum_two_numbers|decrease_by_percent|product_of_numbers|average_of_two|decrease_by_percent|ratio_of,topo_2b9a65f092bb,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_6e97cba80497,reserve,decrease_by_percent|percent_of,topo_fdeb50f24873,1
1.0,0.0,3,3,3,0.666667,"{0: 1, 1: 2}",1.0,1,1,linear,2,1,2,0,0,1,3,0,1,"{1: 2, 0: 1}",{0: 2},0.4,ttdf_a8743e9d9859,reserve,nearest_integer|divide|build_tag,topo_1c8dbe1830b2,1
1.0,0.0,6+,6,6,0.333333,"{0: 1, 1: 5}",1.0,1,1,linear,5,1,5,0,0,1,6,0,1,"{1: 5, 0: 1}",{0: 5},0.454545,ttdf_1774ca010efd,reserve,seconds_from_minutes|remaining_after|midpoint_value|scale_quantity|midpoint_value|remaining_after,topo_02b29308ce2b,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_612a6546a099,reserve,difference_of_numbers|add|inverse|product_of_numbers|build_tag,topo_7279e5f4b24a,1
1.0,0.0,5,5,5,0.4,"{0: 1, 1: 4}",1.0,1,1,linear,4,1,4,0,0,1,5,0,1,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_506f7e9862c7,reserve,inverse|average_of_two|increase_by_percent|average_of_two|percentage_value,topo_d228dd6db98a,1
2.0,0.2,5,3,3,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_fb000649497d,reserve,reciprocal_value|combine_amounts|leftover_after_grouping|shrink_by_rate|gap_between,topo_17d840e0415f,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_70c44edf2f37,reserve,midpoint_value|seconds_from_minutes|scale_quantity|combine_amounts|per_unit_value,topo_2b041b861492,1
1.0,0.0,6+,6,6,0.333333,"{0: 1, 1: 5}",1.0,1,1,linear,5,1,5,0,0,1,6,0,1,"{1: 5, 0: 1}",{0: 5},0.5,ttdf_0969cde120d2,reserve,seconds_from_minutes|full_groups_of|scale_quantity|root_extract|gap_between|remaining_after,topo_02b29308ce2b,1
2.0,0.125,6+,6,6,0.25,"{0: 2, 1: 5, 2: 1}",0.0,2,1,fan_in,6,2,7,1,0,1,8,0,2,"{1: 7, 0: 1}",{0: 7},0.538462,ttdf_28f300c853ba,reserve,round_to_decimals|floor|ratio_of|percentage_value|inverse|reminder|inverse|absolute_difference,topo_ace9c53050f0,1
2.0,0.2,5,4,4,0.4,"{0: 2, 1: 2, 2: 1}",0.0,2,1,fan_in,3,2,4,1,0,1,5,0,2,"{1: 4, 0: 1}",{0: 4},0.444444,ttdf_adb68ccec1be,reserve,minutes_to_seconds|increase_by_percent|add|product_of_numbers|label_with_unit,topo_7279e5f4b24a,1
2.0,0.25,4,3,3,0.5,"{0: 2, 2: 1, 1: 1}",0.0,2,1,fan_in,2,2,3,1,0,1,4,0,2,"{1: 3, 0: 1}",{0: 3},0.333333,ttdf_61d732e0d929,reserve,sqrt|negate|percent_of|append_to_values,topo_bd3dd51ec1a9,1
1.0,0.0,2,2,2,1.0,"{0: 1, 1: 1}",1.0,1,1,linear,1,1,1,0,0,1,2,0,1,"{1: 1, 0: 1}",{0: 1},0.25,ttdf_033d8b7dbad3,reserve,modulo_of|absolute_difference,topo_fdeb50f24873,1
