task_id,gold_call_count,gold_motif,gold_first_tool,C0_win,E1_win,E2_win,C0_failure,E1_failure,E2_failure,C0_num_calls,E1_num_calls,E2_num_calls,C0_first_tool,E1_first_tool,E2_first_tool,C0_executable,E1_executable,E2_executable,transition
8dbc6c67-ac17-4407-8aef-c601592f562d,4,fan_in,subtract,False,False,False,"correct keys, wrong argument values",wrong tool,"correct keys, wrong argument values",3,5,3,divide,divide,divide,True,True,True,stable_loss
8de7580b-2f9f-4516-a3bd-4b5933ca1e2e,2,linear_dependency,sentence_to_words,True,True,True,success,success,success,2,2,2,sentence_to_words,sentence_to_words,sentence_to_words,True,True,True,stable_win
8e557b55-c268-4566-9210-96b3dc488ea2,3,fan_in,add,True,True,True,success,success,success,1,2,2,divide,add,add,True,True,True,stable_win
8eb2bfe1-15e6-44d1-b542-b0885cc49a42,7,long_chain,multiply,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
8ebc079b-4585-41c6-b54d-4fffdaeff352,3,independent_calls,convert_coordinate_to_tile_coordinates,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,3,parse_string_field,parse_string_field,convert_coordinate_to_tile_coordinates,False,False,False,stable_loss
8ecad92c-4bed-41f6-9f33-928461657a5d,3,linear_dependency,add,True,True,False,success,success,parse/format error,4,4,0,divide,divide,,True,True,False,gained_E1_lost_E2
8ee1d3b2-4632-4455-b3b1-7a165383c55b,5,long_chain,multiply,True,False,True,success,executable trajectory ending wrong result,success,2,1,1,multiply,add,subtract,True,False,True,lost_E1_regained_E2
8ee6619d-4344-417e-a2bb-dbbd84fa3396,2,linear_dependency,get_count_dictionary,False,True,True,"correct trajectory, wrong final answer",success,success,3,3,3,get_count_dictionary,get_count_dictionary,get_count_dictionary,False,True,True,gained_E1_kept_E2
8f239e7b-b2e5-4165-8b67-9103c60d155b,5,long_chain,divide,True,True,True,success,success,success,4,4,4,multiply,multiply,multiply,True,True,True,stable_win
8f5235bc-6703-4af2-a441-ec906357889e,5,long_chain,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
8f70de5f-9164-497a-998a-468725b2e7a2,2,linear_dependency,multiply,False,False,False,wrong tool,wrong tool,wrong tool,3,3,3,add,add,add,True,True,True,stable_loss
8f83e5f5-eaef-4976-80a7-d4545db027c0,3,linear_dependency,subtract,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
8fb1f8ef-0a4d-4d34-bd1c-ded264db0151,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
902255c7-cffa-4902-8398-b7e1d77e6541,3,linear_dependency,add,False,True,False,"correct keys, wrong argument values",success,wrong tool,4,3,1,divide,divide,divide,True,True,True,gained_after_E1_lost_E2
905b4bc6-685a-499f-b939-c2cbb9196907,2,linear_dependency,sort_and_exclude_first_and_last,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,sort_and_exclude_first_and_last,sort_and_exclude_first_and_last,sort_and_exclude_first_and_last,False,False,False,stable_loss
9067667e-df63-441b-88c3-33f998ab3590,4,fan_in,multiply,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
90833d9c-8ace-4e01-be65-b92f432670de,3,fan_in,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
9084de0a-6c60-4f3c-878c-d983270e1e36,4,linear_dependency,divide,True,True,True,success,success,success,3,3,3,power,power,power,True,True,True,stable_win
90e73935-184b-4d4c-acb7-0612def49808,3,fan_in,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
90f4dec7-fd87-477c-b3a6-47d66f907be7,3,linear_dependency,create_list_of_even_numbers,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
9169ba71-aeda-4b8f-99a4-c5772cf2efb8,4,fan_in,subtract,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
916b2049-ac2d-4d32-b022-e9182f258024,10,long_chain,add,False,False,False,parse/format error,wrong tool,executable trajectory ending wrong result,2,2,2,multiply,multiply,multiply,True,True,False,stable_loss
917509f7-2a88-4645-8674-e01ae1268a8f,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
91823839-c312-4f04-90f7-76c2a91a1a86,3,linear_dependency,lcm,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,lcm,lcm,lcm,True,True,True,stable_loss
919b079d-db68-4c91-a411-603d68372271,2,linear_dependency,add,True,True,True,success,success,success,1,1,1,subtract,subtract,subtract,True,True,True,stable_win
92366bd5-f065-4719-91a2-c44123746ce6,4,fan_in,add,False,True,True,parse/format error,success,success,1,3,3,add,add,add,True,True,True,gained_E1_kept_E2
923ba1ac-2556-4623-8dc8-fbdff7cbb87e,8,long_chain,subtract,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
925e5a42-be49-45d0-ae48-9f76fbe1a0a2,2,linear_dependency,max_change,True,False,False,success,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,max_change,max_change,max_change,True,False,False,lost_after_E1
927a732c-c4df-4035-830a-e635368d29d7,3,linear_dependency,subtract,False,False,False,too few calls,too few calls,too few calls,2,2,2,subtract,subtract,subtract,True,True,True,stable_loss
929a1052-cd94-4fe0-af13-dc2e57ecfe70,2,linear_dependency,vector_addition,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,vector_addition,vector_addition,vector_addition,False,False,False,stable_loss
92b6a1d2-d0d7-4915-a3ea-9361f588979a,3,linear_dependency,power,True,True,True,success,success,success,3,3,3,power,power,power,True,True,True,stable_win
92b810d1-7866-4985-9f3e-765ffcdae3d1,3,linear_dependency,subtract,False,False,False,parse/format error,parse/format error,"correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
92f18938-d5b2-439e-bd8a-4bcba9c26691,2,linear_dependency,generate_char,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",2,2,2,generate_char,generate_char,generate_char,True,True,True,stable_loss
9305c8b4-aa65-4648-9332-329619fbbb48,4,fan_in,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
93422f39-6156-4846-af87-7915ebc115fe,2,linear_dependency,get_grid_cell_corners,False,False,False,parse/format error,parse/format error,parse/format error,0,0,0,,,,False,False,False,stable_loss
9375cccb-6090-433f-ba69-c9f1029a90cf,2,linear_dependency,round_to_bin_edge,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,round_to_bin_edge,round_to_bin_edge,round_to_bin_edge,False,False,False,stable_loss
93a99349-900a-4d49-8964-8e944e49ff25,2,linear_dependency,insert_into_dict,True,True,True,success,success,success,2,2,2,insert_into_dict,insert_into_dict,insert_into_dict,True,True,True,stable_win
93d702d6-5124-4500-a02f-78d32c9c26c4,2,linear_dependency,multiply,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
93dcf0b5-0d95-4bc6-be39-0eb316ee8721,6,long_chain,add,True,True,True,success,success,success,4,5,4,multiply,multiply,multiply,True,True,True,stable_win
93e745d3-c539-4e45-8f05-1f7d0aa3db88,15,long_chain,multiply,True,True,True,success,success,success,3,3,3,multiply,multiply,multiply,True,True,True,stable_win
93ebb74b-19e3-45a8-ad34-fa7c1a182505,4,fan_in,divide,False,False,False,wrong tool,wrong tool,wrong tool,5,5,5,multiply,multiply,multiply,True,True,True,stable_loss
94b00673-ac30-441e-88e9-ba5af54775cf,9,long_chain,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
94f60099-d297-4290-9628-565a3614bcd6,3,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
95242cc2-66c8-4658-ac59-3e3b3bc58de5,2,linear_dependency,multiply,True,True,True,success,success,success,2,2,2,multiply,multiply,multiply,True,True,True,stable_win
9574e9c6-fbf8-42d7-bf2b-ca2b56451c76,4,linear_dependency,multiply,False,False,False,parse/format error,executable trajectory ending wrong result,"correct keys, wrong argument values",0,3,3,,divide,divide,False,False,True,stable_loss
957bf409-512c-4d43-bf9c-d4a6be101a32,2,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",1,1,1,divide,divide,divide,True,True,True,stable_loss
959422a3-ea11-4974-9414-5dde05088d01,3,fan_in,subtract,True,True,True,success,success,success,3,3,3,add,add,add,True,True,True,stable_win
9594dbf5-23d3-47ec-a07d-1c2ddafdb0a0,3,linear_dependency,divide,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
95ac7483-cd21-4572-bc0d-ff6a7c469b7c,2,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
95ba5a83-de0c-4ec2-a53c-05c00643cb34,5,long_chain,divide,True,True,True,success,success,success,3,4,4,add,divide,divide,True,True,True,stable_win
95bd293e-87e9-4ed2-a868-36c419b29757,4,fan_in,multiply,False,False,False,wrong tool,wrong tool,wrong tool,5,5,5,divide,divide,divide,True,True,True,stable_loss
95f4c040-4bac-4c75-b790-8446b76e4609,2,linear_dependency,maxSubarraySum,False,False,False,"correct trajectory, wrong final answer",executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,maxSubarraySum,maxSubarraySum,maxSubarraySum,True,False,False,stable_loss
96280ab6-9150-4822-bf3a-e3c8425821d5,9,long_chain,negate,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",3,3,3,multiply,multiply,multiply,True,True,True,stable_loss
96840a52-f348-4b7b-9606-5216c12dd852,2,linear_dependency,kelvin_to_fahrenheit,False,False,False,too few calls,too few calls,too few calls,1,1,1,kelvin_to_fahrenheit,kelvin_to_fahrenheit,kelvin_to_fahrenheit,True,True,True,stable_loss
96aae8cf-2667-455f-8b59-033ae86f88a1,4,linear_dependency,subtract,True,False,False,success,no tool call,no tool call,1,0,0,subtract,,,True,False,False,lost_after_E1
96b0ed5c-cf47-4b92-9cf5-0d69f7a864a9,4,linear_dependency,add,False,False,False,no tool call,no tool call,no tool call,0,0,0,,,,False,False,False,stable_loss
96b854ff-3f52-4295-8a93-bfe204a4469b,11,long_chain,add,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
96de45bf-90d9-45c7-8aa6-5c919a773bf5,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,subtract,subtract,subtract,True,True,True,stable_win
96fe9e19-76ec-4063-aa87-1c3963fe9af5,2,linear_dependency,normalize_casing,True,True,True,success,success,success,2,2,2,normalize_casing,normalize_casing,normalize_casing,True,True,True,stable_win
972471e0-e5ff-4c9a-9c16-2af8a09f88c7,3,linear_dependency,divide,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
97300cf8-f572-478b-9c89-9900dd3a9eba,9,long_chain,multiply,True,True,True,success,success,success,1,1,1,divide,divide,divide,True,True,True,stable_win
977fbbaf-c930-4292-9ed0-32c463dba794,4,linear_dependency,subtract,True,True,True,success,success,success,4,3,2,multiply,divide,multiply,True,True,True,stable_win
97dc3022-3ebc-4511-9f50-d22da3a73179,2,linear_dependency,divide,True,False,False,success,no tool call,no tool call,1,0,0,divide,,,True,False,False,lost_after_E1
983913b1-8105-453a-965a-ce5fbfd8916e,7,long_chain,add,True,True,True,success,success,success,5,5,5,add,add,add,True,True,True,stable_win
9855f520-4ad7-4658-85fc-b66003e186bb,5,long_chain,divide,False,True,False,executable trajectory ending wrong result,success,wrong tool,2,4,2,multiply,multiply,multiply,False,True,True,gained_after_E1_lost_E2
98780c7e-93fa-496c-b2a4-5ed84b9cd8ee,2,linear_dependency,gid2name,True,True,True,success,success,success,2,2,2,gid2name,gid2name,gid2name,True,True,True,stable_win
988c9c3a-9331-4da2-b131-b9da2c2926e6,3,linear_dependency,multiply,False,False,False,"correct keys, wrong argument values","correct tool, wrong argument keys",wrong tool,4,3,1,subtract,multiply,reminder,True,True,True,stable_loss
98cad833-bb80-4583-9158-b9d1984eec6e,2,linear_dependency,hypotenuse_length,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,hypotenuse_length,hypotenuse_length,hypotenuse_length,False,False,False,stable_loss
99215268-0540-45b1-944d-c070ad17dd2c,2,linear_dependency,def_func,True,True,True,success,success,success,2,2,2,def_func,def_func,def_func,True,True,True,stable_win
99501e17-529b-42b7-ae83-e98b576c8019,9,long_chain,add,True,True,False,success,success,wrong tool,3,3,2,multiply,multiply,multiply,True,True,True,gained_E1_lost_E2
99a08e05-22a3-4651-8f30-ecfea802d469,5,long_chain,multiply,True,True,True,success,success,success,3,2,4,divide,multiply,multiply,True,True,True,stable_win
99f425b1-84c4-4a92-a916-12b847352319,11,long_chain,multiply,True,False,False,success,"correct keys, wrong argument values","correct keys, wrong argument values",6,4,4,multiply,multiply,multiply,True,True,True,lost_after_E1
9a10a5a0-8ece-4a88-be4b-8d88099d5266,2,linear_dependency,cube_density,False,False,False,"correct trajectory, wrong final answer","correct trajectory, wrong final answer","correct trajectory, wrong final answer",1,1,1,cube_density,cube_density,cube_density,True,True,True,stable_loss
9a23a3ec-0f70-4acf-867f-1a82c0ca5b17,13,long_chain,multiply,True,True,True,success,success,success,6,6,6,multiply,multiply,multiply,True,True,True,stable_win
9a24e4e9-3eda-4025-9e78-fc72c1cc799d,2,linear_dependency,divide,True,True,True,success,success,success,1,1,1,multiply,multiply,multiply,True,True,True,stable_win
9a752e1c-dffb-4c71-84d5-687970836ce7,3,linear_dependency,count_empty_strings,True,True,False,success,success,executable trajectory ending wrong result,3,3,3,count_empty_strings,count_empty_strings,count_empty_strings,True,True,False,gained_E1_lost_E2
9a9b0995-0398-4308-82ee-73857eee8ff4,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
9abbe8fb-bcc9-4ea6-91f9-e23c24cf0f60,2,linear_dependency,make_json_string,True,True,True,success,success,success,2,2,2,make_json_string,make_json_string,make_json_string,True,True,True,stable_win
9adb7a75-2ecb-406d-8a46-542b79eb6e32,2,linear_dependency,divide,True,True,True,success,success,success,2,2,2,divide,divide,divide,True,True,True,stable_win
9adc08bc-34e2-4c09-bbc8-e844e3af91bb,2,linear_dependency,smallest_absolute_exponent,False,False,False,"correct tool, wrong argument keys","correct tool, wrong argument keys","correct tool, wrong argument keys",2,2,2,smallest_absolute_exponent,smallest_absolute_exponent,smallest_absolute_exponent,True,True,True,stable_loss
9b13070c-5369-4ee8-9e61-cdc01e0b3a9f,8,long_chain,add,False,False,True,executable trajectory ending wrong result,executable trajectory ending wrong result,success,1,1,2,multiply,multiply,multiply,False,False,True,gained_after_E2_only
9b57a387-4d1f-4073-9599-691b46309965,3,linear_dependency,subtract,False,False,False,"correct keys, wrong argument values","correct keys, wrong argument values","correct keys, wrong argument values",2,2,2,subtract,subtract,subtract,True,True,True,stable_loss
9b96f723-a4ad-4d19-85fb-8e915efa82ac,2,linear_dependency,modified_string,False,False,False,executable trajectory ending wrong result,executable trajectory ending wrong result,executable trajectory ending wrong result,2,2,2,modified_string,modified_string,modified_string,False,False,False,stable_loss
